<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
19951122,18372.00,18372.00,18213.00,18240.00,0
19951124,18246.00,18256.00,18147.00,18215.00,0
19951127,18231.00,18690.00,18231.00,18543.00,0
19951128,18560.00,18745.00,18540.00,18688.00,0
19951129,18675.00,18738.00,18470.00,18534.00,0
19951130,18578.00,18847.00,18578.00,18744.00,0
19951201,18752.00,18986.00,18696.00,18833.00,0
19951204,18889.00,19062.00,18889.00,18897.00,0
19951205,18914.00,18978.00,18823.00,18880.00,0
19951206,18893.00,19118.00,18889.00,19068.00,0
19951207,19084.00,19443.00,19084.00,19412.00,0
19951208,19421.00,19454.00,19159.00,19287.00,0
19951211,19315.00,19378.00,19162.00,19227.00,0
19951212,19236.00,19390.00,19234.00,19313.00,0
19951213,19357.00,19439.00,19276.00,19283.00,0
19951214,19318.00,19548.00,19268.00,19499.00,0
19951215,19493.00,19500.00,19293.00,19347.00,0
19951218,19365.00,19418.00,19299.00,19311.00,0
19951219,19242.00,19242.00,19077.00,19140.00,0
19951220,19201.00,19538.00,19201.00,19449.00,0
19951221,19441.00,19658.00,19433.00,19653.00,0
19951222,19728.00,19809.00,19670.00,19744.00,0
19951225,19772.00,19831.00,19725.00,19775.00,0
19951226,19792.00,19905.00,19691.00,19905.00,0
19951227,19931.00,20012.00,19925.00,20012.00,0
19951228,19990.00,20024.00,19868.00,19873.00,0
19951229,19882.00,19940.00,19822.00,19868.00,0
19960104,19946.00,20648.00,19946.00,20618.00,0
19960105,20578.00,20670.00,20456.00,20669.00,0
19960108,20617.00,20667.00,20471.00,20564.00,0
19960109,20565.00,20653.00,20454.00,20652.00,0
19960110,20592.00,20676.00,20459.00,20612.00,0
19960111,20548.00,20548.00,20260.00,20378.00,0
19960112,20423.00,20542.00,20208.00,20287.00,0
19960116,20304.00,20567.00,20303.00,20567.00,0
19960117,20656.00,20754.00,20570.00,20570.00,0
19960118,20537.00,20537.00,20298.00,20370.00,0
19960119,20376.00,20377.00,20156.00,20366.00,0
19960122,20381.00,20392.00,20089.00,20197.00,0
19960123,20209.00,20364.00,20041.00,20081.00,0
19960124,20071.00,20313.00,19985.00,20313.00,0
19960125,20359.00,20458.00,20289.00,20415.00,0
19960126,20398.00,20693.00,20258.00,20664.00,0
19960129,20658.00,20689.00,20532.00,20589.00,0
19960130,20602.00,20797.00,20602.00,20722.00,0
19960131,20787.00,21022.00,20787.00,20813.00,0
19960201,20806.00,20943.00,20761.00,20935.00,0
19960202,20947.00,21069.00,20874.00,20904.00,0
19960205,20882.00,20882.00,20624.00,20653.00,0
19960206,20606.00,20768.00,20556.00,20751.00,0
19960207,20742.00,21039.00,20642.00,20943.00,0
19960208,20956.00,21150.00,20911.00,21118.00,0
19960209,21136.00,21157.00,20892.00,20935.00,0
19960213,20964.00,21056.00,20783.00,20784.00,0
19960214,20800.00,21042.00,20800.00,20944.00,0
19960215,20921.00,21010.00,20751.00,20886.00,0
19960216,20835.00,20835.00,20581.00,20803.00,0
19960219,20760.00,20760.00,20632.00,20721.00,0
19960220,20649.00,20668.00,20410.00,20656.00,0
19960221,20655.00,20655.00,20322.00,20372.00,0
19960222,20390.00,20437.00,20311.00,20341.00,0
19960223,20393.00,20500.00,20267.00,20300.00,0
19960226,20294.00,20480.00,20294.00,20480.00,0
19960227,20427.00,20427.00,19977.00,20000.00,0
19960228,20053.00,20211.00,19879.00,19920.00,0
19960229,19974.00,20129.00,19903.00,20125.00,0
19960301,20094.00,20250.00,19936.00,20169.00,0
19960304,20166.00,20222.00,20062.00,20064.00,0
19960305,20070.00,20304.00,20070.00,20184.00,0
19960306,20167.00,20301.00,19946.00,20241.00,0
19960307,20201.00,20201.00,19917.00,19957.00,0
19960308,19919.00,20165.00,19823.00,20156.00,0
19960311,20056.00,20056.00,19748.00,19796.00,0
19960312,19882.00,20008.00,19854.00,19950.00,0
19960313,19932.00,19932.00,19628.00,19735.00,0
19960314,19735.00,19924.00,19709.00,19924.00,0
19960315,19960.00,20247.00,19960.00,20191.00,0
19960318,20243.00,20352.00,20224.00,20285.00,0
19960319,20333.00,20615.00,20333.00,20443.00,0
19960321,20471.00,20746.00,20471.00,20728.00,0
19960322,20763.00,20811.00,20600.00,20701.00,0
19960325,20746.00,20947.00,20746.00,20915.00,0
19960326,20943.00,21290.00,20943.00,21015.00,0
19960327,21047.00,21330.00,20992.00,21330.00,0
19960328,21322.00,21433.00,21199.00,21296.00,0
19960329,21301.00,21486.00,21250.00,21407.00,0
19960401,21451.00,21758.00,21451.00,21560.00,0
19960402,21569.00,21641.00,21465.00,21600.00,0
19960403,21636.00,21755.00,21350.00,21465.00,0
19960404,21452.00,21569.00,21397.00,21471.00,0
19960405,21505.00,21728.00,21497.00,21696.00,0
19960408,21636.00,21636.00,21398.00,21424.00,0
19960409,21508.00,21818.00,21508.00,21744.00,0
19960410,21774.00,21871.00,21773.00,21792.00,0
19960411,21760.00,21782.00,21649.00,21694.00,0
19960412,21698.00,21800.00,21579.00,21660.00,0
19960415,21705.00,21923.00,21705.00,21883.00,0
19960416,21927.00,22078.00,21866.00,21868.00,0
19960417,21906.00,22008.00,21802.00,21816.00,0
19960418,21764.00,21843.00,21695.00,21813.00,0
19960419,21815.00,21931.00,21680.00,21884.00,0
19960422,21913.00,22124.00,21913.00,22124.00,0
19960423,22154.00,22217.00,22105.00,22120.00,0
19960424,22151.00,22330.00,22151.00,22282.00,0
19960425,22302.00,22345.00,22209.00,22230.00,0
19960426,22250.00,22348.00,22231.00,22235.00,0
19960430,22141.00,22163.00,21953.00,22041.00,0
19960501,22031.00,22087.00,21773.00,21815.00,0
19960502,21775.00,21783.00,21517.00,21662.00,0
19960507,21624.00,21624.00,21431.00,21495.00,0
19960508,21480.00,21729.00,21432.00,21729.00,0
19960509,21742.00,21744.00,21298.00,21412.00,0
19960510,21406.00,21477.00,21321.00,21420.00,0
19960513,21459.00,21504.00,21171.00,21172.00,0
19960514,21208.00,21311.00,21174.00,21301.00,0
19960515,21371.00,22061.00,21371.00,22056.00,0
19960516,22082.00,22251.00,22082.00,22147.00,0
19960517,22102.00,22132.00,21815.00,21917.00,0
19960520,21977.00,22311.00,21977.00,21979.00,0
19960521,22001.00,22196.00,21893.00,22092.00,0
19960522,22093.00,22196.00,21840.00,21958.00,0
19960523,21934.00,22015.00,21632.00,21724.00,0
19960524,21692.00,21805.00,21621.00,21798.00,0
19960527,21840.00,21863.00,21557.00,21700.00,0
19960528,21754.00,21993.00,21754.00,21945.00,0
19960529,21953.00,22145.00,21877.00,22022.00,0
19960530,21991.00,21991.00,21836.00,21886.00,0
19960531,21905.00,22052.00,21887.00,21956.00,0
19960603,21971.00,21972.00,21589.00,21589.00,0
19960604,21641.00,21867.00,21641.00,21858.00,0
19960605,21887.00,21986.00,21784.00,21881.00,0
19960606,21912.00,22033.00,21804.00,21804.00,0
19960607,21800.00,21800.00,21672.00,21752.00,0
19960610,21730.00,21733.00,21641.00,21719.00,0
19960611,21677.00,21863.00,21594.00,21818.00,0
19960612,21883.00,22131.00,21883.00,22105.00,0
19960613,22104.00,22205.00,22042.00,22082.00,0
19960614,22127.00,22481.00,22127.00,22289.00,0
19960617,22339.00,22519.00,22245.00,22245.00,0
19960618,22306.00,22430.00,22264.00,22332.00,0
19960619,22274.00,22504.00,22225.00,22367.00,0
19960620,22361.00,22437.00,22133.00,22437.00,0
19960621,22496.00,22599.00,22404.00,22531.00,0
19960624,22566.00,22702.00,22504.00,22603.00,0
19960625,22599.00,22659.00,22517.00,22597.00,0
19960626,22590.00,22757.00,22573.00,22667.00,0
19960627,22652.00,22657.00,22439.00,22502.00,0
19960628,22545.00,22613.00,22461.00,22531.00,0
19960701,22568.00,22600.00,22416.00,22456.00,0
19960702,22467.00,22485.00,22270.00,22348.00,0
19960703,22334.00,22390.00,22248.00,22379.00,0
19960704,22354.00,22354.00,22204.00,22293.00,0
19960705,22267.00,22374.00,22218.00,22232.00,0
19960708,22148.00,22148.00,21802.00,21925.00,0
19960709,21917.00,21977.00,21844.00,21920.00,0
19960710,21955.00,22042.00,21758.00,21779.00,0
19960711,21768.00,21900.00,21717.00,21893.00,0
19960712,21807.00,21807.00,21558.00,21656.00,0
19960715,21622.00,21753.00,21549.00,21753.00,0
19960716,21637.00,21637.00,21363.00,21406.00,0
19960717,21468.00,21567.00,21282.00,21413.00,0
19960718,21432.00,21574.00,21428.00,21566.00,0
19960719,21612.00,21702.00,21465.00,21476.00,0
19960722,21476.00,21476.00,21006.00,21006.00,0
19960723,20957.00,21164.00,20833.00,21164.00,0
19960724,21114.00,21114.00,20628.00,20631.00,0
19960725,20708.00,20979.00,20638.00,20884.00,0
19960726,20938.00,21125.00,20877.00,21125.00,0
19960729,21188.00,21285.00,20964.00,20968.00,0
19960730,20907.00,20911.00,20790.00,20880.00,0
19960731,20863.00,20863.00,20653.00,20693.00,0
19960801,20665.00,21092.00,20525.00,20985.00,0
19960802,21041.00,21149.00,20940.00,20940.00,0
19960805,21020.00,21188.00,21020.00,21077.00,0
19960806,20993.00,20993.00,20742.00,20745.00,0
19960807,20717.00,20828.00,20453.00,20478.00,0
19960808,20531.00,20772.00,20531.00,20731.00,0
19960809,20735.00,20735.00,20492.00,20551.00,0
19960812,20516.00,20667.00,20449.00,20667.00,0
19960813,20653.00,20865.00,20643.00,20865.00,0
19960814,20805.00,20981.00,20729.00,20981.00,0
19960815,21008.00,21106.00,20913.00,20968.00,0
19960816,20967.00,20967.00,20824.00,20834.00,0
19960819,20848.00,21153.00,20848.00,21106.00,0
19960820,21141.00,21163.00,20971.00,21127.00,0
19960821,21215.00,21391.00,21215.00,21275.00,0
19960822,21252.00,21386.00,21240.00,21363.00,0
19960823,21378.00,21398.00,21188.00,21229.00,0
19960826,21213.00,21213.00,20880.00,20884.00,0
19960827,20862.00,21022.00,20828.00,20910.00,0
19960828,20904.00,21040.00,20661.00,20710.00,0
19960829,20687.00,20707.00,20504.00,20553.00,0
19960830,20481.00,20481.00,20092.00,20167.00,0
19960902,20187.00,20230.00,20082.00,20107.00,0
19960903,20082.00,20290.00,19920.00,20198.00,0
19960904,20218.00,20307.00,20066.00,20202.00,0
19960905,20215.00,20487.00,20215.00,20380.00,0
19960906,20367.00,20367.00,20123.00,20153.00,0
19960909,20232.00,20373.00,20159.00,20202.00,0
19960910,20269.00,20561.00,20269.00,20560.00,0
19960911,20541.00,20580.00,20425.00,20571.00,0
19960912,20514.00,20530.00,20375.00,20444.00,0
19960913,20473.00,20924.00,20473.00,20843.00,0
19960917,20929.00,21366.00,20929.00,21311.00,0
19960918,21304.00,21312.00,21095.00,21157.00,0
19960919,21109.00,21333.00,21023.00,21323.00,0
19960920,21310.00,21310.00,21112.00,21112.00,0
19960924,21105.00,21248.00,21041.00,21172.00,0
19960925,21159.00,21351.00,21150.00,21351.00,0
19960926,21369.00,21580.00,21369.00,21461.00,0
19960927,21437.00,21604.00,21423.00,21547.00,0
19960930,21538.00,21590.00,21494.00,21556.00,0
19961001,21533.00,21564.00,21430.00,21463.00,0
19961002,21469.00,21510.00,21413.00,21499.00,0
19961003,21523.00,21548.00,21298.00,21332.00,0
19961004,21267.00,21267.00,21060.00,21148.00,0
19961007,21157.00,21161.00,21032.00,21161.00,0
19961008,21100.00,21206.00,20969.00,21039.00,0
19961009,20980.00,20983.00,20814.00,20871.00,0
19961011,20891.00,21008.00,20806.00,20968.00,0
19961014,20997.00,21058.00,20905.00,21029.00,0
19961015,21095.00,21430.00,21095.00,21430.00,0
19961016,21458.00,21478.00,21364.00,21397.00,0
19961017,21403.00,21463.00,21330.00,21424.00,0
19961018,21465.00,21789.00,21458.00,21612.00,0
19961021,21607.00,21607.00,21300.00,21303.00,0
19961022,21246.00,21246.00,21023.00,21124.00,0
19961023,21046.00,21090.00,20791.00,21082.00,0
19961024,21050.00,21115.00,20856.00,21003.00,0
19961025,20943.00,20943.00,20700.00,20740.00,0
19961028,20740.00,20904.00,20738.00,20885.00,0
19961029,20920.00,21055.00,20920.00,20958.00,0
19961030,20980.00,21001.00,20633.00,20682.00,0
19961031,20676.00,20739.00,20450.00,20467.00,0
19961101,20498.00,20695.00,20388.00,20633.00,0
19961105,20655.00,20690.00,20494.00,20592.00,0
19961106,20645.00,21095.00,20645.00,20992.00,0
19961107,21064.00,21142.00,20757.00,20771.00,0
19961108,20770.00,21227.00,20770.00,21201.00,0
19961111,21153.00,21263.00,21033.00,21065.00,0
19961112,21098.00,21251.00,21098.00,21206.00,0
19961113,21201.00,21229.00,20923.00,20979.00,0
19961114,21020.00,21084.00,20936.00,21031.00,0
19961115,21058.00,21160.00,20920.00,20930.00,0
19961118,20932.00,20940.00,20773.00,20796.00,0
19961119,20792.00,20956.00,20733.00,20956.00,0
19961120,20997.00,21218.00,20997.00,21190.00,0
19961121,21169.00,21301.00,21105.00,21143.00,0
19961122,21118.00,21216.00,21021.00,21216.00,0
19961125,21276.00,21369.00,21197.00,21294.00,0
19961126,21359.00,21460.00,21254.00,21418.00,0
19961127,21398.00,21461.00,21259.00,21345.00,0
19961128,21290.00,21290.00,21036.00,21036.00,0
19961129,21014.00,21155.00,20978.00,21020.00,0
19961202,21035.00,21068.00,20675.00,20675.00,0
19961203,20682.00,20763.00,20479.00,20631.00,0
19961204,20577.00,20677.00,20525.00,20660.00,0
19961205,20672.00,20977.00,20669.00,20944.00,0
19961206,20979.00,21002.00,20172.00,20277.00,0
19961209,20397.00,20670.00,20397.00,20604.00,0
19961210,20676.00,20854.00,20676.00,20822.00,0
19961211,20756.00,20756.00,20467.00,20568.00,0
19961212,20475.00,20504.00,20321.00,20501.00,0
19961213,20452.00,20452.00,19952.00,20341.00,0
19961216,20410.00,20472.00,20291.00,20422.00,0
19961217,20370.00,20501.00,20231.00,20413.00,0
19961218,20416.00,20416.00,20093.00,20093.00,0
19961219,20070.00,20099.00,19560.00,19571.00,0
19961220,19642.00,19823.00,19556.00,19690.00,0
19961224,19698.00,19700.00,19162.00,19162.00,0
19961225,19212.00,19556.00,19212.00,19549.00,0
19961226,19543.00,19543.00,18820.00,19292.00,0
19961227,19332.00,19424.00,19161.00,19369.00,0
19961230,19391.00,19392.00,19109.00,19361.00,0
19970106,19364.00,19501.00,19204.00,19446.00,0
19970107,19444.00,19444.00,18896.00,18896.00,0
19970108,18911.00,18998.00,18556.00,18680.00,0
19970109,18632.00,18726.00,18072.00,18074.00,0
19970110,18056.00,18058.00,17124.00,17304.00,0
19970113,17338.00,18152.00,17020.00,18119.00,0
19970114,18061.00,18182.00,17546.00,18093.00,0
19970116,18126.00,18318.00,17971.00,18144.00,0
19970117,18097.00,18447.00,17970.00,18090.00,0
19970120,18104.00,18109.00,17237.00,17480.00,0
19970121,17441.00,17572.00,17283.00,17358.00,0
19970122,17441.00,18066.00,17441.00,18014.00,0
19970123,17982.00,18129.00,17878.00,17909.00,0
19970124,17894.00,17894.00,17541.00,17689.00,0
19970127,17658.00,17665.00,17280.00,17335.00,0
19970128,17301.00,17797.00,17195.00,17797.00,0
19970129,17843.00,18335.00,17665.00,18335.00,0
19970130,18305.00,18366.00,17782.00,17864.00,0
19970131,17949.00,18610.00,17949.00,18330.00,0
19970203,18308.00,18308.00,18077.00,18086.00,0
19970204,18158.00,18629.00,18158.00,18314.00,0
19970205,18303.00,18307.00,17901.00,18186.00,0
19970206,18200.00,18257.00,17875.00,18038.00,0
19970207,18072.00,18267.00,17792.00,17867.00,0
19970210,17882.00,18268.00,17843.00,18181.00,0
19970211,18158.00,18629.00,18158.00,18314.00,0
19970212,18240.00,18521.00,18240.00,18410.00,0
19970213,18505.00,18855.00,18505.00,18688.00,0
19970214,18729.00,18881.00,18609.00,18722.00,0
19970217,18731.00,18854.00,18654.00,18751.00,0
19970218,18708.00,18728.00,18471.00,18471.00,0
19970219,18483.00,18674.00,18329.00,18599.00,0
19970220,18687.00,19101.00,18687.00,19052.00,0
19970221,19031.00,19173.00,18965.00,19035.00,0
19970224,19066.00,19229.00,18860.00,18897.00,0
19970225,18854.00,19098.00,18776.00,19070.00,0
19970226,19128.00,19217.00,18895.00,18991.00,0
19970227,18936.00,19025.00,18855.00,19022.00,0
19970228,19007.00,19007.00,18540.00,18557.00,0
19970303,18517.00,18517.00,18346.00,18429.00,0
19970304,18500.00,18689.00,18497.00,18565.00,0
19970305,18618.00,18657.00,18208.00,18274.00,0
19970306,18342.00,18435.00,17977.00,18041.00,0
19970307,18001.00,18199.00,17837.00,18199.00,0
19970310,18196.00,18196.00,17936.00,18114.00,0
19970311,18130.00,18268.00,18089.00,18268.00,0
19970312,18281.00,18326.00,18010.00,18183.00,0
19970313,18144.00,18144.00,17900.00,17900.00,0
19970314,17854.00,17940.00,17617.00,17924.00,0
19970317,17962.00,18084.00,17864.00,18054.00,0
19970318,18073.00,18445.00,18073.00,18445.00,0
19970319,18490.00,18555.00,18379.00,18494.00,0
19970321,18500.00,18634.00,18423.00,18633.00,0
19970324,18683.00,18750.00,18044.00,18044.00,0
19970325,18117.00,18549.00,18117.00,18440.00,0
19970326,18461.00,18528.00,18189.00,18472.00,0
19970327,18520.00,18594.00,18003.00,18210.00,0
19970328,18184.00,18234.00,18058.00,18190.00,0
19970331,18158.00,18205.00,17793.00,18003.00,0
19970401,17935.00,17935.00,17529.00,17870.00,0
19970402,17875.00,18048.00,17707.00,18037.00,0
19970403,18022.00,18182.00,17973.00,18129.00,0
19970404,18136.00,18136.00,17766.00,17861.00,0
19970407,17902.00,17991.00,17664.00,17716.00,0
19970408,17745.00,18035.00,17626.00,18022.00,0
19970409,18007.00,18007.00,17703.00,17703.00,0
19970410,17756.00,17934.00,17479.00,17486.00,0
19970411,17493.00,17869.00,17448.00,17847.00,0
19970414,17761.00,17827.00,17547.00,17692.00,0
19970415,17712.00,18001.00,17712.00,17934.00,0
19970416,17985.00,18094.00,17959.00,18031.00,0
19970417,18016.00,18100.00,17970.00,18093.00,0
19970418,18129.00,18370.00,18073.00,18352.00,0
19970421,18400.00,18561.00,18400.00,18552.00,0
19970422,18528.00,18732.00,18490.00,18544.00,0
19970423,18618.00,18842.00,18618.00,18735.00,0
19970424,18737.00,18983.00,18665.00,18698.00,0
19970425,18648.00,18849.00,18571.00,18613.00,0
19970428,18617.00,18684.00,18545.00,18670.00,0
19970430,18764.00,19195.00,18764.00,19151.00,0
19970501,19232.00,19588.00,19222.00,19275.00,0
19970502,19244.00,19516.00,19188.00,19515.00,0
19970506,19617.00,20223.00,19617.00,20181.00,0
19970507,20147.00,20237.00,19952.00,20049.00,0
19970508,19974.00,20107.00,19925.00,20062.00,0
19970509,20097.00,20145.00,19757.00,19803.00,0
19970512,19731.00,20148.00,19560.00,20144.00,0
19970513,20207.00,20452.00,20120.00,20129.00,0
19970514,20132.00,20210.00,20030.00,20210.00,0
19970515,20162.00,20162.00,19855.00,20056.00,0
19970516,20081.00,20348.00,20081.00,20325.00,0
19970519,20290.00,20562.00,20206.00,20490.00,0
19970520,20511.00,20612.00,20245.00,20333.00,0
19970521,20322.00,20322.00,19764.00,19842.00,0
19970522,19849.00,19939.00,19687.00,19877.00,0
19970523,19932.00,20067.00,19907.00,20009.00,0
19970526,20037.00,20155.00,19989.00,20044.00,0
19970527,20068.00,20149.00,19848.00,19890.00,0
19970528,19928.00,20352.00,19928.00,20351.00,0
19970529,20367.00,20367.00,20125.00,20312.00,0
19970530,20331.00,20390.00,20029.00,20069.00,0
19970602,20084.00,20452.00,20041.00,20452.00,0
19970603,20444.00,20672.00,20432.00,20563.00,0
19970604,20592.00,20708.00,20512.00,20612.00,0
19970605,20596.00,20606.00,20423.00,20488.00,0
19970606,20474.00,20541.00,20363.00,20486.00,0
19970609,20474.00,20519.00,20224.00,20224.00,0
19970610,20228.00,20582.00,20228.00,20533.00,0
19970611,20527.00,20634.00,20282.00,20290.00,0
19970612,20340.00,20697.00,20340.00,20564.00,0
19970613,20668.00,20815.00,20452.00,20528.00,0
19970616,20595.00,20778.00,20549.00,20681.00,0
19970617,20692.00,20721.00,20559.00,20594.00,0
19970618,20598.00,20620.00,20429.00,20498.00,0
19970619,20491.00,20591.00,20400.00,20508.00,0
19970620,20536.00,20576.00,20357.00,20386.00,0
19970623,20429.00,20462.00,20380.00,20436.00,0
19970624,20383.00,20383.00,20215.00,20342.00,0
19970625,20419.00,20736.00,20419.00,20679.00,0
19970626,20715.00,20911.00,20625.00,20625.00,0
19970627,20629.00,20743.00,20524.00,20524.00,0
19970630,20586.00,20684.00,20493.00,20605.00,0
19970701,20562.00,20562.00,20143.00,20176.00,0
19970702,20204.00,20247.00,19976.00,20196.00,0
19970703,20239.00,20252.00,20080.00,20121.00,0
19970704,20123.00,20123.00,19907.00,19968.00,0
19970707,19932.00,19932.00,19678.00,19705.00,0
19970708,19732.00,19927.00,19732.00,19854.00,0
19970709,19921.00,19964.00,19496.00,19697.00,0
19970710,19710.00,19821.00,19609.00,19755.00,0
19970711,19788.00,19893.00,19643.00,19875.00,0
19970714,19909.00,20229.00,19909.00,20229.00,0
19970715,20237.00,20243.00,20037.00,20069.00,0
19970716,20139.00,20436.00,20139.00,20359.00,0
19970717,20412.00,20585.00,20309.00,20519.00,0
19970718,20444.00,20545.00,20248.00,20249.00,0
19970722,20247.00,20280.00,20056.00,20157.00,0
19970723,20244.00,20324.00,19999.00,20131.00,0
19970724,20164.00,20290.00,20164.00,20286.00,0
19970725,20330.00,20390.00,20304.00,20390.00,0
19970728,20420.00,20601.00,20420.00,20575.00,0
19970729,20628.00,20699.00,20403.00,20403.00,0
19970730,20414.00,20419.00,20171.00,20213.00,0
19970731,20241.00,20333.00,20041.00,20331.00,0
19970801,20345.00,20399.00,19798.00,19804.00,0
19970804,19839.00,19930.00,19457.00,19668.00,0
19970805,19645.00,19768.00,19362.00,19514.00,0
19970806,19537.00,19704.00,19233.00,19702.00,0
